item_id,seed,anchors,prompt_mode,alpha,generation_seed,candidate_index,observer_label,text,anchor_phrase_hits,anchor_phrase_misses,surface_style_hits,anchor_phrase_coverage,ontology_collapse_density,syntax_readability_proxy,readable_ontology_frontier,traceable_transport_score,surface_style_pressure,decoration_without_transport,cliche_attractor_score,fantasy_prop_score,semantic_loop_pressure,unbridged_novelty,object_budget_pressure,unfinished,identity_melt_score,affordance_corruption_score,category_bleeding_score,frontier_quality,stock_prop_attractor_score,lineage_bridge,trajectory_revisit_pressure
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,0.6,20262731,5,decorative_near_miss,"The receipt begins to unfurl like a small, crumpled flower, its numbers and scribbled scribbles transformed into a syntax of twisted, tentative vines that curl around the stapler's metal spine, as the fluorescent light overhead hums a tune in a language only the stapler seems to understand, casting an eerie, purple glow over the entire, slightly askew scene.",receipt; stapler; fluorescent light,counter,glow,0.75,0.015985798617120746,0.6695035251033409,0.005265653874671189,0.04554180317540324,0.3333333333333333,0.16470024414439657,0.0,0.0,0.09375000000000001,0.8333333333333334,1.0,0.0,0.0,0.0,0.07992899308560372,0.40170211506200454,0.0,0.27884615384615385,0.038709677419354833
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,0.6,20262731,6,readable_transport,"The receipt began to unfurl like a tiny, paper flower, its numbers and letters twisted into a cryptic message that only the stapler, now a diminutive, metallic sphinx, seemed to understand. As the fluorescent light hummed in time with a dull, aerophone-like murmur, a gentle rain of paper clips descended upon the counter, fluttering wildly above the stapler, which in turn produced a haunting, spiraling harmonica that filled the room with a mirthless, dissonant melody.",receipt; counter; stapler; fluorescent light,,,1.0,0.5109279609279609,0.6647250475613515,0.08538213054044536,0.046218283931710104,0.0,0.0,0.3333333333333333,0.0,0.15384615384615385,0.8055555555555556,1.0,0.0,0.873015873015873,0.0,0.15384615384615385,0.19941751426840545,0.0,0.29838709677419356,0.041666666666666664
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,0.6,20262731,7,ontologically_stable,"A tangled mess of forgotten thoughts emerged from the stapler, tangling itself around the receipt, which now read ""INFINITE OBLIGATIONS"" in fine print, as the fluorescent light flickered to a funeral march. The counter, once a sturdy surface, now felt like a vast, cracked lake, beckoning the stapler to take a dip.",receipt; counter; stapler; fluorescent light,,,1.0,0.014814814814814815,0.6852212341773855,0.004605498807727352,0.04413615631163708,0.0,0.0,0.0,0.0,0.1111111111111111,0.8076923076923077,1.0,0.0,0.0,0.0,0.07407407407407407,0.3631672541140143,0.0,0.25,0.057692307692307696
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,0.6,20262731,8,overcollapse_failure,"Above the fluorescent light, a tiny, topless, ballerina twirls, its tutu a tangle of twisted paper clips, while a receipt, now a sentient being, whispers inaudibly to the stapler, its staples elongating like tiny, bony fingers, and the counter, once a shiny, modern expanse, now warps and weeps like a wounded animal.",receipt; counter; stapler; fluorescent light,,,1.0,0.8095238095238095,0.6997727272727272,0.24619337445887443,0.04459376743861609,0.0,0.0,0.3333333333333333,0.4,0.0,0.8214285714285714,1.0,0.0,1.0,1.0,0.047619047619047616,0.37087954545454543,0.0,0.25,0.08035714285714286
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,1,readable_transport,"The receipt, now a tiny, scrawled painting, whispers to the stapler, its metal mouth, a work of tinny, ballerino, performing a minuet to the rhythm of a dying, withered, forgotten melody, as the fluorescent light above flickers, its pale, milky fingers. Above, a bouquet of wilted, anonymous flowers weeps, and the air fills of a far-off, obscure laughter.",receipt; stapler; fluorescent light,counter,,0.75,0.55,0.6867829364591622,0.1899229532484167,0.05531331905241937,0.0,0.0,0.3333333333333333,0.0,0.0,0.8064516129032259,1.0,0.0,1.0,0.0,0.0,0.4120697618754973,0.0,0.3055555555555556,0.0375
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,2,unfinished_or_unreadable_failure,"The receipt, now a tiny, animated creature, scuttles across the counter, leaving a trail of tiny, glittering stars in its wake, as the stapler, now a disembodied, tutting and lip, begins to tap a staccato rhythm, under the fluorescent light, where a tiny, mirr",receipt; counter; stapler; fluorescent light,,,1.0,0.5602564102564103,0.6065116279069768,0.10030955849731663,0.07236328125000001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.4,1.0,0.0,0.05128205128205128,0.21834418604651162,0.0,0.34375,0.07142857142857142
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,3,decorative_near_miss,"A receipt, once crumpled and forlled, unfolds and begins to tender a tiny, tentative hand, and a faint, pencil-like hand, quills a calligraphy of numbers and letters, 25 cents in interest on the receipt, as a stranger enters, where it starts to dance, and beside the stapler, a tiara shimmers, where, under the fluorescent light, a poet recites sonnets, and a clock hands out dimes.",receipt; stapler; fluorescent light,counter,dance,0.75,0.007992899308560373,0.6276370195797449,0.00252236634051243,0.05164468906739814,0.3333333333333333,0.15565509501997976,0.0,0.0,0.2651515151515152,0.7241379310344827,1.0,0.0,0.0,0.0,0.03996449654280186,0.37658221174784695,0.0,0.37,0.04
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,4,readable_transport,"As the receipt begins to unfold and read a new receipt, the stapler starts to play a tiny harmonica, while the fluorescent light humming a melancholy tune, a pile of mismatched socks begins to rise from the counter, and the stapler's denting and rivets suddenly become tiny, topless somersuit, slowly and solemnly, into a nearby souffé.",receipt; counter; stapler; fluorescent light,,melancholy,1.0,0.5666666666666668,0.6590730749116698,0.18374957328537356,0.03899914740431983,0.3333333333333333,0.09519944415390784,0.0,0.0,0.3103448275862069,0.7692307692307692,1.0,0.0,1.0,0.0,0.08333333333333333,0.39544384494700185,0.0,0.2857142857142857,0.057692307692307696
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,5,readable_transport,"A receipt, still wet from a light rain, unfolds on the counter, as a stapler, its jaws agging open, emits a soft, melanchy serenade, while the fluorescent light above, now a sentient, ethereal entity, hums a lonesome tune, its rays illuminating a crypt of forgotten hopes and dust.",receipt; counter; stapler; fluorescent light,,ethereal,1.0,0.5611111111111111,0.7402189201451905,0.22453553984044158,0.062495561079545466,0.3333333333333333,0.10829128646568527,0.3333333333333333,0.0,0.13636363636363638,0.6666666666666666,1.0,0.0,1.0,0.0,0.05555555555555555,0.4441313520871143,0.0,0.34375,0.07142857142857142
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,6,stock_loop_or_sprawl_failure,"A perpetual rain of paper, a hundred thousand tickets to a tiny, ghostly orchestra, plays a dirge that the fluorescent light above the counter seems to conduct with a baton of silvered mail. The stapler, now a ghost, staples the receipt to the counter, where it slowly unfurls like a petunia, releasing a sigh of forgotten poems and the scent of forgotten dreams.",receipt; counter; stapler; fluorescent light,,,1.0,0.5790244135855889,0.6379111221803174,0.1936955898880321,0.043981880587484055,0.0,0.0,0.6666666666666666,0.375,0.10344827586206898,0.8148148148148148,1.0,0.0,1.0,0.0,0.14512206792794405,0.38274667330819045,0.0,0.25,0.05555555555555555
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,7,stock_loop_or_sprawl_failure,"A small, antique-style clock ticks, its intricate, gilded face pointing accusingly towards the receipt, as if to whisper secrets of a forgotten language. The stapler, once a tiny, metallic scribe, slowly raises a metallic, bony hand, and the fluorescent light above it flickers in time, pulsing in time to a melancholic walt.",receipt; stapler; fluorescent light,counter,as if; whisper,0.75,0.011111111111111112,0.7031605839416059,0.00401270306569343,0.05240229885057472,0.6666666666666666,0.34767384428223846,0.6666666666666666,0.375,0.20689655172413796,0.7407407407407407,1.0,0.0,0.0,0.0,0.05555555555555555,0.4218963503649635,0.3333333333333333,0.34782608695652173,0.04285714285714285
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,naive,1.2,20262731,8,unfinished_or_unreadable_failure,"The receipt, now a delicate, pale thing, rusts with dew, as if in a perpetual, moist shroud, beside the stapler, where a small, insignificant, old man holds a tie, and the fluorescent light above, now a fungal, gelatinous growth, pulsing with a soft, rhythmic",receipt; stapler; fluorescent light,counter,as if,0.75,0.55,0.6515140186915889,0.11042380800000001,0.08667175751879701,0.3333333333333333,0.07329532710280375,0.6666666666666666,0.0,0.0,0.6111111111111112,1.0,0.4,1.0,0.0,0.0,0.23454504672897197,0.0,0.4107142857142857,0.0631578947368421
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,1,anchor_loss_failure,"The security guard, clutching the unpaid receipts, leaned in to confront the shopkeeper, who sat hunched over the counter, struggling to staple the month's worth of uncollected payments to a calendar in a corner of the dimly lit office, under the fluorescent light.",counter; fluorescent light,receipt; stapler,,0.5,0.022222222222222223,0.6750558813383926,0.007380610969299758,0.07287185354691075,0.0,0.0,0.0,0.0,0.0,0.6956521739130435,1.0,0.0,0.0,0.0,0.1111111111111111,0.4050335288030355,0.0,0.3684210526315789,0.049999999999999996
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,2,ontologically_stable,"The local news published a story about a misplaced stapler, eerily similar to the one sitting beside the receipt on the counter, and the fluorescent light above the reception desk had a small announcement about their convenience store membership program.",receipt; counter; stapler; fluorescent light,,,1.0,0.06530493056757483,0.6701643192488262,0.021532396894006038,0.05717243303571431,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.32652465283787413,0.4020985915492957,0.0,0.34375,0.2114285714285714
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,3,ontologically_stable,"The bank teller finally affixed the receipt to the stapler using the fluorescent light above the counter as her makeshift reference point, then straightened the documents once more. Meanwhile, her coworker yawned, stretching her arms behind the counter, blocking the fluorescent light momentarily.",receipt; counter; stapler; fluorescent light,,,1.0,0.03731710318147133,0.6012966354959992,0.004875918338493082,0.035118513818707287,0.0,0.0,0.0,0.0,0.4128205128205129,0.7391304347826088,1.0,0.0,0.0,0.0,0.18658551590735664,0.1593436084064398,0.0,0.2916666666666667,0.06521739130434782
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,4,readable_transport,"As the employee finished stapling the documents, she took a moment to insert the receipt into her wallet, where it joined a receipt from the previous week, amidst the neatly organized stack of payment cards and expired coupons at the counter, the fluorescent light overhead casting a mild hum on her office chair.",receipt; counter; fluorescent light,stapler,,0.75,0.30333333333333334,0.6669164619164619,0.09953061277641277,0.050697190426638915,0.0,0.0,0.0,0.0,0.09677419354838711,0.8,1.0,0.0,0.0,1.0,0.26666666666666666,0.40014987714987715,0.0,0.3076923076923077,0.038709677419354833
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,5,ontologically_stable,"The fluorescent light hummed above, illuminating the scattered papers on the counter, where a new receipt awaited its corresponding document, beside a stapler that had been used just moments before.",receipt; counter; stapler; fluorescent light,,,1.0,0.03333333333333333,0.7296972721224219,0.011967035262807717,0.09895408890464091,0.0,0.0,0.0,0.0,0.0,0.5625,0.9437499999999999,0.0,0.0,0.0,0.16666666666666666,0.4378183632734531,0.0,0.38636363636363635,0.09375
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,6,ontologically_stable,"As she reviewed the company's annual report, she stuck the new business card receipt in the stapler beside the receipt she had generated the day before, which still lay on the counter beneath the fluorescent light, where it had probably lit up her afternoon.",receipt; counter; stapler; fluorescent light,,,1.0,0.03333333333333333,0.6345816137132876,0.010407138464897917,0.04625676333220107,0.0,0.0,0.0,0.0,0.38043478260869573,0.65,1.0,0.0,0.0,0.0,0.16666666666666666,0.38074896822797255,0.0,0.35,0.075
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,7,ontologically_stable,"The fluorescent light hummed softly as she stood at the counter, scribbling a note on a receipt that would eventually serve as a makeshift bookmark for the worn copy of Shakespeare's plays on the same counter. Her fingers hovered over the stapler, hesitating before securing the final sheet of paper in place.",receipt; counter; stapler; fluorescent light,,,1.0,0.0380952380952381,0.6612312811672811,0.012665412882701293,0.06251139088053151,0.0,0.0,0.0,0.0,0.10714285714285715,0.7037037037037037,1.0,0.0,0.0,0.0,0.19047619047619047,0.39673876870036867,0.0,0.3522727272727273,0.05555555555555555
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.0,20262731,8,stock_loop_or_sprawl_failure,"A freshly printed receipt remains on the coffee shop counter beside a broken stapler, dimly illuminated by the flickering fluorescent light. The barista stands nearby, humming under the fluorescent light as she sorts receipts, stapler, and leftover coffee cups.",receipt; counter; stapler; fluorescent light,,,1.0,0.01826948413385228,0.6444796380090498,0.00579296077642902,0.025791015625,0.0,0.0,0.0,0.0,0.6435897435897436,0.6666666666666666,1.0,0.0,0.0,0.0,0.0913474206692614,0.38668778280542987,0.0,0.34375,0.07142857142857142
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,1,ontologically_stable,"The receipt, now slightly crumpled from being used to hold together a stack of dull ledgers, is nudged aside by a worn hand, which retrieves a stapler with a mangled staple and a mended shoulder, where a fluorescent light overhead seems to hum a gentle tune, above the rows of dusty papers and scattered office supplies.",receipt; stapler; fluorescent light,counter,,0.75,0.0,0.7155747634627287,0.0,0.045091163793103455,0.0,0.0,0.0,0.0,0.0,0.8620689655172413,1.0,0.0,0.0,0.0,0.0,0.4293448580776372,0.0,0.25,0.04
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,2,decorative_near_miss,"The fluorescent light above the counter flickered, casting an eerie glow on the receipt, which was now slightly torn, revealing a small crease in the paper. Meanwhile, a harp, tucked behind the stapler, seemed to have been there for years, its strings worn from countless silent melodies.",receipt; counter; stapler; fluorescent light,,glow,1.0,0.014814814814814815,0.6970452235772358,0.005192212420957543,0.0703104775613758,0.3333333333333333,0.22890620922412924,0.0,0.0,0.0,0.6818181818181818,1.0,0.0,0.0,0.0,0.07407407407407407,0.41822713414634144,0.0,0.3382352941176471,0.06818181818181818
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,3,decorative_near_miss,"The receipt, once smoothed, caught the fluorescent light, illuminating the faint creases where a careless crease had formed. Nearby, an ordinary stapler sat placidly, its metal a dull silver, awaiting the impending duty to bind a tenderled pamphlet it had received as a gift.",receipt; stapler; fluorescent light,counter,silver,0.75,0.0,0.7029130434782609,0.0,0.0424853926791545,0.3333333333333333,0.17572826086956522,0.0,0.0,0.13043478260869568,0.8181818181818182,1.0,0.0,0.0,0.0,0.0,0.35145652173913045,0.0,0.25,0.05217391304347826
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,4,readable_transport,"The receipt, once crumpled and forgotten, now smoothed out, its ink still legible under the fluorescent light, where it had lain for hours, casting a faint glow on the worn counter. As she prepares to staple it to a new document, a crumpled envelope falls from a nearby drawer, and the stapler, now a makeshift easel, holds a tiny canvas, upon which a fledgling painter works, fueled by morning coffee.",receipt; counter; stapler; fluorescent light,,glow,1.0,0.5606913919413921,0.707394259818731,0.20799270497597194,0.04682017644997048,0.3333333333333333,0.103588129209872,0.3333333333333333,0.0,0.08823529411764708,0.8181818181818182,1.0,0.0,0.9821428571428572,0.0,0.10256410256410256,0.42443655589123863,0.0,0.2767857142857143,0.045454545454545456
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,5,ontologically_stable,"The accountant pokes her head out from behind a stack of dusty files, where a lone receipt catches the flicker of fluorescent light as she rummages for the stapler, which has fallen to the counter.",receipt; counter; stapler; fluorescent light,,,1.0,0.03333333333333333,0.7011169415292354,0.011750719940029984,0.05794982698961938,0.0,0.0,0.0,0.0,0.0,0.7058823529411765,1.0,0.0,0.0,0.0,0.16666666666666666,0.4206701649175412,0.0,0.25,0.08823529411764706
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,6,decorative_near_miss,"As I dropped the stapler, it clattered to the counter, where it joined the receipt, which now read my employee ID number. Above, the fluorescent light hummed, casting a faint,Uneven glow over the scattered papers and the remains of a coffee, now nothing but a few discarded sugar packets.",receipt; counter; stapler; fluorescent light,,glow,1.0,0.016666666666666666,0.6711538461538462,0.005624269230769231,0.059808822660680536,0.3333333333333333,0.21998931623931622,0.0,0.0,0.0,0.7391304347826088,1.0,0.0,0.0,0.0,0.08333333333333333,0.40269230769230774,0.0,0.2916666666666667,0.06521739130434782
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,7,decorative_near_miss,"The old man carefully took the receipt and, with a rusty stapler, attached a tiny paper that now reads ""50% off"". As he steps back, the fluorescent light, once a vibrant white, now emits a pale, sorrowful glow above the worn counter.",receipt; counter; stapler; fluorescent light,,glow,1.0,0.016666666666666666,0.7252880512091038,0.005599465518018018,0.0625425502232143,0.3333333333333333,0.23773330567409512,0.3333333333333333,0.0,0.0,0.7142857142857142,1.0,0.0,0.0,0.0,0.08333333333333333,0.38440266714082505,0.0,0.296875,0.07142857142857142
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,0.6,20262731,8,ontologically_stable,"The fluorescent light hums softly above the cash register, its metal lip adorned with the same small plaque that now bears the words ""Property of the Bell-Taxi Corporation."" The receipt on the counter remains unchanged, its torn edge fluttering faintly in the faint breeze generated by a humming air conditioner.",receipt; counter; fluorescent light,stapler,,0.75,0.03197159723424149,0.6407097773990065,0.010299614115372493,0.0391696274630542,0.0,0.0,0.0,0.0,0.0,0.8571428571428571,1.0,0.0,0.0,0.0,0.15985798617120744,0.38442586643940385,0.0,0.25,0.18137931034482757
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,1,anchor_loss_failure,"A security guard, clutching a new clipboard, approaches the counter, where a gruff accountant stacks a handful of dollar bills, its worn leather strap creaking in rhythmic time with the fluorescent light above, where a flutter of a pale bird, a bat, takes a brief, curious glance.",counter; fluorescent light,receipt; stapler,,0.5,0.014814814814814815,0.7319109195402298,0.005451923116219667,0.047694714880850524,0.0,0.0,0.0,0.0,0.0,0.8620689655172414,1.0,0.0,0.0,0.0,0.07407407407407407,0.43914655172413786,0.0,0.27884615384615385,0.029032258064516127
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,2,ontologically_stable,"A new employee, similar to the one that now stands at the counter, clips a stack of unpaid bills to the fluorescent light. The stapler, once a free-sitter, now and again absorbs a morning dew.",counter; stapler; fluorescent light,receipt,,0.75,0.022222222222222223,0.7029182895163908,0.006788628636084965,0.06277702067669175,0.0,0.0,0.0,0.0,0.0,0.7222222222222222,1.0,0.0,0.0,0.0,0.1111111111111111,0.3725466934436871,0.0,0.30357142857142855,0.0631578947368421
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,3,unfinished_or_unreadable_failure,"A coffee shop receipt, stained with condensation, slowly slid off the counter and, as the fluorescent light above hums and buzzes, the stapler, once a tiny, neatly-made, and miniature clock, now stirs to life, tallying the receipts and hours as it rapidly stap",receipt; counter; stapler; fluorescent light,,,1.0,0.26212121212121214,0.424410063129281,0.027366732525236272,0.05233271982809547,0.0,0.0,0.3333333333333333,0.4,0.125,0.7391304347826088,1.0,0.4,0.0,1.0,0.06060606060606061,0.12732301893878428,0.3333333333333333,0.2916666666666667,0.06521739130434782
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,4,ontologically_stable,"The receipt, now slightly damp from a spilled cup of tea, slowly creeps across the counter, trying to reunite with its stapler, now and then, a solitary office employee, humming a tune, dusts the fluorescent light above, searching for a lost paperclip.",receipt; counter; stapler; fluorescent light,,,1.0,0.014814814814814815,0.7396570972886762,0.005627968669147616,0.07236328125000001,0.0,0.0,0.0,0.0,0.0,0.6666666666666666,1.0,0.0,0.0,0.0,0.07407407407407407,0.44379425837320574,0.0,0.34375,0.07142857142857142
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,5,anchor_loss_failure,"As I straighten the receipt, a small amount of water from a tiny, forgotten fountain forms a miniature, inverted Atlantic, and a post office, long forgotten since the late 19th, slowly opens, its tiny, metal gate creaking, releasing a tiny, paperless clerk who begins to fill out a receipt, right where the fluorescent light flickers with a soft, morning kiss.",receipt; fluorescent light,counter; stapler,,0.5,0.0,0.6933086478738653,0.0,0.03837202734839478,0.0,0.0,0.3333333333333333,0.4,0.10344827586206898,0.8888888888888888,1.0,0.0,0.0,0.0,0.0,0.3674535833731486,0.3333333333333333,0.25,0.03103448275862069
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,6,unfinished_or_unreadable_failure,"As she waits, a small, antique, music box begins to softly play a soothing melody, its intricate, mother-of- pearl cover gifting the office with a faint, morning dew of condensed, dew-drop rain, beside the receipt, a new, leather-bound, old leather-strapped, g",receipt,counter; stapler; fluorescent light,,0.25,0.010256410256410256,0.4098085026996181,0.0013497200655066804,0.03372486346153847,0.0,0.0,1.0,1.0,0.0,0.923076923076923,1.0,0.4,0.0,0.0,0.05128205128205128,0.1475310609718625,1.0,0.155,0.0034999999999999996
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,7,stock_loop_or_sprawl_failure,"As the fluorescent light hums quietly, a new stapler, its metal and metalwork gleed with morning dew, next to an old, tattered receipt, a portion of which slips down, as a woman with blue overcoat and fedora, adjusts a small, ivory love-shaped music box, softly humming a lullaby.",receipt; stapler; fluorescent light,counter,,0.75,0.02666666666666667,0.7566062406834939,0.00896104255299112,0.04597395833333334,0.0,0.0,1.0,1.0,0.0,0.8518518518518519,1.0,0.0,0.0,0.0,0.13333333333333333,0.4010013075622518,1.0,0.25,0.04285714285714285
anchor02_receipt_counter,A receipt lies on the counter beside a stapler under the fluorescent light.,receipt; counter; stapler; fluorescent light,operational,1.2,20262731,8,stock_loop_or_sprawl_failure,"As I reach for the stapler, a tiny, antique desk slowly material, and beside it, a scale, a small, see-through sink, and a gentle, old mailbox appears, beside which, a gentle, bronze-statue of a porter, gently rocks back and forth, whispering receipts, a receipt, a receipt, a small, tattered garden slowly unfurls, beside the counter, a tiny, exercise, a fluopore casts an eerie, emerald glow.",receipt; counter; stapler,fluorescent light,glow; whispering,0.75,0.005797101449275362,0.8377806127994435,0.0024944007115002558,0.02880315854843996,0.6666666666666666,0.41646195679740444,0.6666666666666666,0.375,0.3960932857991682,0.8620689655172414,1.0,0.0,0.0,0.0,0.02898550724637681,0.502668367679666,0.3333333333333333,0.27884615384615385,0.029032258064516127
anchor03_spreadsheet_cursor,The spreadsheet remains open while the cursor blinks beside a coffee ring and the office fan turns.,spreadsheet; cursor; coffee ring; office fan,naive,0.0,20263740,1,ontologically_stable,"The spreadsheet began to bleed ink like a fragile confession, the cursor floating free like a disembodied tongue. A visitor's coffee ring started to cultivate into a self-sustaining ecosystem, tender shoots bursting forth from its viscous heart, as the office fan turned with the languid, almost languored sigh of a tired ballerina.",spreadsheet; cursor; coffee ring; office fan,,,1.0,0.022222222222222223,0.6945009885330169,0.0077598910452089075,0.06175221774193548,0.0,0.0,0.0,0.4,0.0,0.7419354838709677,1.0,0.0,0.0,0.0,0.1111111111111111,0.4167005931198101,0.0,0.31,0.05454545454545454
anchor03_spreadsheet_cursor,The spreadsheet remains open while the cursor blinks beside a coffee ring and the office fan turns.,spreadsheet; cursor; coffee ring; office fan,naive,0.0,20263740,2,decorative_near_miss,"As the cursor continues to blink, a vivid dream-like image begins to inscribe itself across the spreadsheet, the numbers and figures morphing into swirling patterns that evoke a cacophony of morning car alarms, all of which, however, are suddenly silenced by the soft whir of the office fan, whose rotating blades hold a strange stillness in the face of the impending chaos. The air grows heavy with anticipation as the coffee ring on the desk starts to unfurl like a mad crumbly aurora, bulging precariously from the silk-smooth surface of the desktop.",spreadsheet; cursor; coffee ring; office fan,,dream,1.0,0.013333333333333334,0.6368319542776065,0.004269321421477074,0.05118330676863108,0.3333333333333333,0.2094469538513017,0.0,0.0,0.0,0.813953488372093,1.0,0.0,0.0,0.0,0.06666666666666667,0.3820991725665639,0.0,0.2708333333333333,0.04772727272727272
anchor03_spreadsheet_cursor,The spreadsheet remains open while the cursor blinks beside a coffee ring and the office fan turns.,spreadsheet; cursor; coffee ring; office fan,naive,0.0,20263740,3,ontologically_stable,"As the cursor blinked rapidly, a multitude of numbers on the spreadsheet began to morph and twist, like a living entity trying to escape the confines of the computer screen, while the office fan's feeble whirring created a hypnotic rhythm that synchronized with the flickering fluorescent lights above. A dollop of coffee remained, eerily unaffected by the chaos around it, forming a perfect ring that seemed to defy the laws of reality, much like the blank stare of a forgotten worker hunched over the desk.",spreadsheet; cursor; office fan,coffee ring,,0.75,0.016666666666666666,0.6546310707954827,0.0054858083732661446,0.053148613293526104,0.0,0.0,0.0,0.0,0.0,0.813953488372093,1.0,0.0,0.0,0.0,0.08333333333333333,0.3927786424772896,0.0,0.29054054054054057,0.04
anchor03_spreadsheet_cursor,The spreadsheet remains open while the cursor blinks beside a coffee ring and the office fan turns.,spreadsheet; cursor; coffee ring; office fan,naive,0.0,20263740,4,ontologically_stable,"As I stare at the spreadsheet, the cursor blinks in an erratic rhythm, mimicking the frantic nature of my own thoughts, which are jolted into chaos by the eerie hum of the office fan, its gentle whirring superimposed over the distorting reflections of the coffee ring, which seems to be spreading across the desk like a malevolent stain. The screen around the cursor begins to warp and ripple, like the surface of a stagnant pond, where ripples of orange and yellow begin to emanate from the coffee ring, churning the digital fabric into an unpredictable jumble.",spreadsheet; cursor; coffee ring; office fan,,,1.0,0.013333333333333334,0.6078680351906158,0.0040751473079178886,0.0364131224475982,0.0,0.0,0.0,0.0,0.35538082022818385,0.7804878048780487,1.0,0.0,0.0,0.0,0.06666666666666667,0.3647208211143695,0.0,0.29411764705882354,0.049999999999999996
